FNO001 Log

{"modes_x": 6, "modes_t": 12, "width": 64, "q_width": 128, "batch_size": 10, "epochs": 300, "learning_rate": 0.001, "scheduler_step": 30, "scheduler_gamma": 0.5, "weight_decay": 0.001, "random_seed": 10}
4754369

Epoch: 0     	 Learning Rate: 1.00e-03 	Train Loss:  1.028e+01                     Validation Loss:  9.801e+00
Epoch: 244   	 Learning Rate: 3.91e-06 	Train Loss:  4.843e-02                     Validation Loss:  6.386e-02
Epoch: 245   	 Learning Rate: 3.91e-06 	Train Loss:  5.063e-02                     Validation Loss:  7.200e-02
Epoch: 246   	 Learning Rate: 3.91e-06 	Train Loss:  5.068e-02                     Validation Loss:  6.721e-02
Epoch: 247   	 Learning Rate: 3.91e-06 	Train Loss:  5.157e-02                     Validation Loss:  9.031e-02
Epoch: 248   	 Learning Rate: 3.91e-06 	Train Loss:  5.033e-02                     Validation Loss:  7.183e-02
Epoch: 249   	 Learning Rate: 3.91e-06 	Train Loss:  5.049e-02                     Validation Loss:  6.807e-02
Epoch: 250   	 Learning Rate: 3.91e-06 	Train Loss:  5.192e-02                     Validation Loss:  6.966e-02
Epoch: 251   	 Learning Rate: 3.91e-06 	Train Loss:  4.929e-02                     Validation Loss:  7.736e-02
Epoch: 252   	 Learning Rate: 3.91e-06 	Train Loss:  5.302e-02                     Validation Loss:  8.931e-02
Epoch: 253   	 Learning Rate: 3.91e-06 	Train Loss:  5.327e-02                     Validation Loss:  6.454e-02
Epoch: 254   	 Learning Rate: 3.91e-06 	Train Loss:  5.121e-02                     Validation Loss:  8.148e-02
Epoch: 255   	 Learning Rate: 3.91e-06 	Train Loss:  5.056e-02                     Validation Loss:  6.338e-02
Epoch: 256   	 Learning Rate: 3.91e-06 	Train Loss:  5.163e-02                     Validation Loss:  8.431e-02
Epoch: 257   	 Learning Rate: 3.91e-06 	Train Loss:  4.970e-02                     Validation Loss:  6.779e-02
Epoch: 258   	 Learning Rate: 3.91e-06 	Train Loss:  5.005e-02                     Validation Loss:  7.727e-02
Epoch: 259   	 Learning Rate: 3.91e-06 	Train Loss:  5.008e-02                     Validation Loss:  8.097e-02
Epoch: 260   	 Learning Rate: 3.91e-06 	Train Loss:  5.196e-02                     Validation Loss:  9.793e-02
Epoch: 261   	 Learning Rate: 3.91e-06 	Train Loss:  5.124e-02                     Validation Loss:  6.868e-02
Epoch: 262   	 Learning Rate: 3.91e-06 	Train Loss:  5.048e-02                     Validation Loss:  6.262e-02
Epoch: 263   	 Learning Rate: 3.91e-06 	Train Loss:  5.002e-02                     Validation Loss:  7.152e-02
Epoch: 264   	 Learning Rate: 3.91e-06 	Train Loss:  5.158e-02                     Validation Loss:  7.814e-02
Epoch: 265   	 Learning Rate: 3.91e-06 	Train Loss:  5.018e-02                     Validation Loss:  7.023e-02
Epoch: 266   	 Learning Rate: 3.91e-06 	Train Loss:  4.797e-02                     Validation Loss:  7.278e-02
Epoch: 267   	 Learning Rate: 3.91e-06 	Train Loss:  4.877e-02                     Validation Loss:  7.700e-02
Epoch: 268   	 Learning Rate: 3.91e-06 	Train Loss:  5.129e-02                     Validation Loss:  8.229e-02
Epoch: 269   	 Learning Rate: 1.95e-06 	Train Loss:  5.229e-02                     Validation Loss:  9.371e-02
Epoch: 270   	 Learning Rate: 1.95e-06 	Train Loss:  4.897e-02                     Validation Loss:  6.579e-02
Epoch: 271   	 Learning Rate: 1.95e-06 	Train Loss:  4.778e-02                     Validation Loss:  6.293e-02
Epoch: 272   	 Learning Rate: 1.95e-06 	Train Loss:  4.854e-02                     Validation Loss:  6.389e-02
Epoch: 273   	 Learning Rate: 1.95e-06 	Train Loss:  4.840e-02                     Validation Loss:  7.042e-02
Epoch: 274   	 Learning Rate: 1.95e-06 	Train Loss:  4.918e-02                     Validation Loss:  7.404e-02
Epoch: 275   	 Learning Rate: 1.95e-06 	Train Loss:  4.991e-02                     Validation Loss:  1.035e-01
Epoch: 276   	 Learning Rate: 1.95e-06 	Train Loss:  4.835e-02                     Validation Loss:  8.578e-02
Epoch: 277   	 Learning Rate: 1.95e-06 	Train Loss:  4.863e-02                     Validation Loss:  6.546e-02
Epoch: 278   	 Learning Rate: 1.95e-06 	Train Loss:  4.827e-02                     Validation Loss:  7.322e-02
Epoch: 279   	 Learning Rate: 1.95e-06 	Train Loss:  4.892e-02                     Validation Loss:  6.937e-02
Epoch: 280   	 Learning Rate: 1.95e-06 	Train Loss:  4.866e-02                     Validation Loss:  6.711e-02
Epoch: 281   	 Learning Rate: 1.95e-06 	Train Loss:  4.894e-02                     Validation Loss:  1.018e-01
Epoch: 282   	 Learning Rate: 1.95e-06 	Train Loss:  4.899e-02                     Validation Loss:  9.018e-02
Epoch: 283   	 Learning Rate: 1.95e-06 	Train Loss:  4.982e-02                     Validation Loss:  7.558e-02
Epoch: 284   	 Learning Rate: 1.95e-06 	Train Loss:  4.789e-02                     Validation Loss:  6.931e-02
Epoch: 285   	 Learning Rate: 1.95e-06 	Train Loss:  4.977e-02                     Validation Loss:  6.492e-02
Epoch: 286   	 Learning Rate: 1.95e-06 	Train Loss:  4.798e-02                     Validation Loss:  7.357e-02
Epoch: 287   	 Learning Rate: 1.95e-06 	Train Loss:  4.799e-02                     Validation Loss:  8.931e-02
Epoch: 288   	 Learning Rate: 1.95e-06 	Train Loss:  4.860e-02                     Validation Loss:  8.373e-02
Epoch: 289   	 Learning Rate: 1.95e-06 	Train Loss:  4.886e-02                     Validation Loss:  6.153e-02
Epoch: 290   	 Learning Rate: 1.95e-06 	Train Loss:  4.917e-02                     Validation Loss:  7.660e-02
Epoch: 291   	 Learning Rate: 1.95e-06 	Train Loss:  4.933e-02                     Validation Loss:  1.378e-01
Epoch: 292   	 Learning Rate: 1.95e-06 	Train Loss:  5.173e-02                     Validation Loss:  6.398e-02
Epoch: 293   	 Learning Rate: 1.95e-06 	Train Loss:  4.975e-02                     Validation Loss:  7.593e-02
Epoch: 294   	 Learning Rate: 1.95e-06 	Train Loss:  5.000e-02                     Validation Loss:  7.011e-02
Epoch: 295   	 Learning Rate: 1.95e-06 	Train Loss:  5.035e-02                     Validation Loss:  8.600e-02
Epoch: 296   	 Learning Rate: 1.95e-06 	Train Loss:  4.805e-02                     Validation Loss:  6.612e-02
Epoch: 297   	 Learning Rate: 1.95e-06 	Train Loss:  4.803e-02                     Validation Loss:  7.189e-02
Epoch: 298   	 Learning Rate: 1.95e-06 	Train Loss:  4.679e-02                     Validation Loss:  7.053e-02
Epoch: 299   	 Learning Rate: 9.77e-07 	Train Loss:  5.055e-02                     Validation Loss:  5.691e-02
