Baseline001 Log

{"modes_x": 6, "modes_t": 12, "width": 64, "q_width": 128, "batch_size": 10, "epochs": 300, "learning_rate": 0.001, "scheduler_step": 30, "scheduler_gamma": 0.5, "weight_decay": 0.001, "random_seed": 10}
4754369

Epoch: 0     	 Learning Rate: 1.00e-03 	Train Loss:  9.859e+00                     Validation Loss:  7.900e+00
Epoch: 244   	 Learning Rate: 3.91e-06 	Train Loss:  2.882e-01                     Validation Loss:  2.922e-01
Epoch: 245   	 Learning Rate: 3.91e-06 	Train Loss:  2.886e-01                     Validation Loss:  2.848e-01
Epoch: 246   	 Learning Rate: 3.91e-06 	Train Loss:  2.909e-01                     Validation Loss:  2.895e-01
Epoch: 247   	 Learning Rate: 3.91e-06 	Train Loss:  2.884e-01                     Validation Loss:  2.810e-01
Epoch: 248   	 Learning Rate: 3.91e-06 	Train Loss:  2.902e-01                     Validation Loss:  2.889e-01
Epoch: 249   	 Learning Rate: 3.91e-06 	Train Loss:  2.893e-01                     Validation Loss:  2.847e-01
Epoch: 250   	 Learning Rate: 3.91e-06 	Train Loss:  2.874e-01                     Validation Loss:  2.806e-01
Epoch: 251   	 Learning Rate: 3.91e-06 	Train Loss:  2.876e-01                     Validation Loss:  2.824e-01
Epoch: 252   	 Learning Rate: 3.91e-06 	Train Loss:  2.886e-01                     Validation Loss:  2.812e-01
Epoch: 253   	 Learning Rate: 3.91e-06 	Train Loss:  2.886e-01                     Validation Loss:  2.789e-01
Epoch: 254   	 Learning Rate: 3.91e-06 	Train Loss:  2.912e-01                     Validation Loss:  2.880e-01
Epoch: 255   	 Learning Rate: 3.91e-06 	Train Loss:  2.872e-01                     Validation Loss:  2.876e-01
Epoch: 256   	 Learning Rate: 3.91e-06 	Train Loss:  2.894e-01                     Validation Loss:  2.921e-01
Epoch: 257   	 Learning Rate: 3.91e-06 	Train Loss:  2.878e-01                     Validation Loss:  2.945e-01
Epoch: 258   	 Learning Rate: 3.91e-06 	Train Loss:  2.883e-01                     Validation Loss:  2.771e-01
Epoch: 259   	 Learning Rate: 3.91e-06 	Train Loss:  2.880e-01                     Validation Loss:  2.809e-01
Epoch: 260   	 Learning Rate: 3.91e-06 	Train Loss:  2.880e-01                     Validation Loss:  2.835e-01
Epoch: 261   	 Learning Rate: 3.91e-06 	Train Loss:  2.858e-01                     Validation Loss:  2.764e-01
Epoch: 262   	 Learning Rate: 3.91e-06 	Train Loss:  2.880e-01                     Validation Loss:  2.829e-01
Epoch: 263   	 Learning Rate: 3.91e-06 	Train Loss:  2.892e-01                     Validation Loss:  2.827e-01
Epoch: 264   	 Learning Rate: 3.91e-06 	Train Loss:  2.875e-01                     Validation Loss:  2.866e-01
Epoch: 265   	 Learning Rate: 3.91e-06 	Train Loss:  2.868e-01                     Validation Loss:  2.773e-01
Epoch: 266   	 Learning Rate: 3.91e-06 	Train Loss:  2.858e-01                     Validation Loss:  2.780e-01
Epoch: 267   	 Learning Rate: 3.91e-06 	Train Loss:  2.860e-01                     Validation Loss:  2.778e-01
Epoch: 268   	 Learning Rate: 3.91e-06 	Train Loss:  2.850e-01                     Validation Loss:  2.781e-01
Epoch: 269   	 Learning Rate: 1.95e-06 	Train Loss:  2.879e-01                     Validation Loss:  2.815e-01
Epoch: 270   	 Learning Rate: 1.95e-06 	Train Loss:  2.860e-01                     Validation Loss:  2.811e-01
Epoch: 271   	 Learning Rate: 1.95e-06 	Train Loss:  2.849e-01                     Validation Loss:  2.820e-01
Epoch: 272   	 Learning Rate: 1.95e-06 	Train Loss:  2.845e-01                     Validation Loss:  2.770e-01
Epoch: 273   	 Learning Rate: 1.95e-06 	Train Loss:  2.850e-01                     Validation Loss:  2.740e-01
Epoch: 274   	 Learning Rate: 1.95e-06 	Train Loss:  2.854e-01                     Validation Loss:  2.774e-01
Epoch: 275   	 Learning Rate: 1.95e-06 	Train Loss:  2.853e-01                     Validation Loss:  2.786e-01
Epoch: 276   	 Learning Rate: 1.95e-06 	Train Loss:  2.841e-01                     Validation Loss:  2.750e-01
Epoch: 277   	 Learning Rate: 1.95e-06 	Train Loss:  2.858e-01                     Validation Loss:  2.758e-01
Epoch: 278   	 Learning Rate: 1.95e-06 	Train Loss:  2.846e-01                     Validation Loss:  2.854e-01
Epoch: 279   	 Learning Rate: 1.95e-06 	Train Loss:  2.848e-01                     Validation Loss:  2.745e-01
Epoch: 280   	 Learning Rate: 1.95e-06 	Train Loss:  2.859e-01                     Validation Loss:  2.802e-01
Epoch: 281   	 Learning Rate: 1.95e-06 	Train Loss:  2.861e-01                     Validation Loss:  2.762e-01
Epoch: 282   	 Learning Rate: 1.95e-06 	Train Loss:  2.851e-01                     Validation Loss:  2.799e-01
Epoch: 283   	 Learning Rate: 1.95e-06 	Train Loss:  2.864e-01                     Validation Loss:  2.839e-01
Epoch: 284   	 Learning Rate: 1.95e-06 	Train Loss:  2.849e-01                     Validation Loss:  2.814e-01
Epoch: 285   	 Learning Rate: 1.95e-06 	Train Loss:  2.850e-01                     Validation Loss:  2.815e-01
Epoch: 286   	 Learning Rate: 1.95e-06 	Train Loss:  2.847e-01                     Validation Loss:  2.781e-01
Epoch: 287   	 Learning Rate: 1.95e-06 	Train Loss:  2.838e-01                     Validation Loss:  2.745e-01
Epoch: 288   	 Learning Rate: 1.95e-06 	Train Loss:  2.855e-01                     Validation Loss:  2.784e-01
Epoch: 289   	 Learning Rate: 1.95e-06 	Train Loss:  2.850e-01                     Validation Loss:  2.945e-01
Epoch: 290   	 Learning Rate: 1.95e-06 	Train Loss:  2.838e-01                     Validation Loss:  2.769e-01
Epoch: 291   	 Learning Rate: 1.95e-06 	Train Loss:  2.841e-01                     Validation Loss:  2.764e-01
Epoch: 292   	 Learning Rate: 1.95e-06 	Train Loss:  2.861e-01                     Validation Loss:  2.752e-01
Epoch: 293   	 Learning Rate: 1.95e-06 	Train Loss:  2.842e-01                     Validation Loss:  2.748e-01
Epoch: 294   	 Learning Rate: 1.95e-06 	Train Loss:  2.848e-01                     Validation Loss:  2.765e-01
Epoch: 295   	 Learning Rate: 1.95e-06 	Train Loss:  2.850e-01                     Validation Loss:  2.757e-01
Epoch: 296   	 Learning Rate: 1.95e-06 	Train Loss:  2.831e-01                     Validation Loss:  2.756e-01
Epoch: 297   	 Learning Rate: 1.95e-06 	Train Loss:  2.826e-01                     Validation Loss:  2.730e-01
Epoch: 298   	 Learning Rate: 1.95e-06 	Train Loss:  2.835e-01                     Validation Loss:  2.748e-01
Epoch: 299   	 Learning Rate: 9.77e-07 	Train Loss:  2.846e-01                     Validation Loss:  2.770e-01
